,id,gender,age,mask,class,path
12097,12098,1,0,1,6,/opt/ml/input/data/train/images/001045_male_Asian_19/incorrect_mask.jpg
12098,12099,1,0,0,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask3.jpg
12099,12100,1,0,0,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask5.jpg
12100,12101,1,0,0,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask2.jpg
12101,12102,1,0,2,12,/opt/ml/input/data/train/images/001045_male_Asian_19/normal.jpg
12102,12103,1,0,0,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask4.jpg
12103,12104,0,0,0,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask1.jpg
12104,12105,0,0,1,9,/opt/ml/input/data/train/images/003319_female_Asian_20/incorrect_mask.jpg
12105,12106,0,0,0,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask3.jpg
12106,12107,0,0,0,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask5.jpg
12107,12108,0,0,0,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask2.jpg
12108,12109,0,0,2,15,/opt/ml/input/data/train/images/003319_female_Asian_20/normal.jpg
12109,12110,0,0,0,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask4.jpg
12110,12111,1,0,0,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask1.jpg
12111,12112,1,0,1,6,/opt/ml/input/data/train/images/004203_male_Asian_19/incorrect_mask.jpg
12112,12113,1,0,0,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask3.jpg
12113,12114,1,0,0,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask5.jpg
12114,12115,1,0,0,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask2.jpg
12115,12116,1,0,2,12,/opt/ml/input/data/train/images/004203_male_Asian_19/normal.jpg
12116,12117,1,0,0,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask4.jpg
12117,12118,1,0,0,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask1.jpg
12118,12119,1,0,1,6,/opt/ml/input/data/train/images/001388_male_Asian_21/incorrect_mask.jpg
12119,12120,1,0,0,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask3.jpg
12120,12121,1,0,0,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask5.jpg
12121,12122,1,0,0,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask2.jpg
12122,12123,1,0,2,12,/opt/ml/input/data/train/images/001388_male_Asian_21/normal.jpg
12123,12124,1,0,0,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask4.jpg
12124,12125,0,0,0,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask1.jpg
12125,12126,0,0,1,9,/opt/ml/input/data/train/images/001337_female_Asian_25/incorrect_mask.jpg
12126,12127,0,0,0,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask3.jpg
12127,12128,0,0,0,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask5.jpg
12128,12129,0,0,0,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask2.jpg
12129,12130,0,0,2,15,/opt/ml/input/data/train/images/001337_female_Asian_25/normal.jpg
12130,12131,0,0,0,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask4.jpg
12131,12132,0,1,0,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask1.jpg
12132,12133,0,1,1,10,/opt/ml/input/data/train/images/005450_female_Asian_48/incorrect_mask.jpg
12133,12134,0,1,0,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask3.jpg
12134,12135,0,1,0,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask5.jpg
12135,12136,0,1,0,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask2.jpg
12136,12137,0,1,2,16,/opt/ml/input/data/train/images/005450_female_Asian_48/normal.jpg
12137,12138,0,1,0,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask4.jpg
12138,12139,0,0,0,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask1.jpg
12139,12140,0,0,1,9,/opt/ml/input/data/train/images/006568_female_Asian_19/incorrect_mask.jpg
12140,12141,0,0,0,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask3.jpg
12141,12142,0,0,0,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask5.jpg
12142,12143,0,0,0,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask2.jpg
12143,12144,0,0,2,15,/opt/ml/input/data/train/images/006568_female_Asian_19/normal.jpg
12144,12145,0,0,0,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask4.jpg
12145,12146,1,0,2,12,/opt/ml/input/data/train/images/006608_male_Asian_19/normal.jpeg
12146,12147,1,0,0,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask3.jpeg
12147,12148,1,0,0,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask2.jpeg
12148,12149,1,0,0,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask4.jpeg
12149,12150,1,0,0,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask5.jpeg
12150,12151,1,0,1,6,/opt/ml/input/data/train/images/006608_male_Asian_19/incorrect_mask.jpeg
12151,12152,1,0,0,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask1.jpeg
12152,12153,1,0,2,12,/opt/ml/input/data/train/images/006655_male_Asian_20/normal.jpeg
12153,12154,1,0,0,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask3.jpeg
12154,12155,1,0,0,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask2.jpeg
12155,12156,1,0,0,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask4.jpeg
12156,12157,1,0,0,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask5.jpeg
12157,12158,1,0,1,6,/opt/ml/input/data/train/images/006655_male_Asian_20/incorrect_mask.jpeg
12158,12159,1,0,0,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask1.jpeg
12159,12160,0,1,0,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask1.jpg
12160,12161,0,1,1,10,/opt/ml/input/data/train/images/000717_female_Asian_51/incorrect_mask.jpg
12161,12162,0,1,0,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask3.jpg
12162,12163,0,1,0,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask5.jpg
12163,12164,0,1,0,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask2.jpg
12164,12165,0,1,2,16,/opt/ml/input/data/train/images/000717_female_Asian_51/normal.jpg
12165,12166,0,1,0,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask4.jpg
12166,12167,0,1,0,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask1.jpg
12167,12168,0,1,1,10,/opt/ml/input/data/train/images/001630-1_female_Asian_34/incorrect_mask.jpg
12168,12169,0,1,0,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask3.jpg
12169,12170,0,1,0,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask5.jpg
12170,12171,0,1,0,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask2.jpg
12171,12172,0,1,2,16,/opt/ml/input/data/train/images/001630-1_female_Asian_34/normal.jpg
12172,12173,0,1,0,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask4.jpg
12173,12174,0,0,2,15,/opt/ml/input/data/train/images/006523_female_Asian_19/normal.jpeg
12174,12175,0,0,0,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask3.jpeg
12175,12176,0,0,0,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask2.jpeg
12176,12177,0,0,0,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask4.jpeg
12177,12178,0,0,0,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask5.jpeg
12178,12179,0,0,1,9,/opt/ml/input/data/train/images/006523_female_Asian_19/incorrect_mask.jpeg
12179,12180,0,0,0,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask1.jpeg
12180,12181,0,2,0,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask1.jpg
12181,12182,0,2,1,11,/opt/ml/input/data/train/images/004080_female_Asian_60/incorrect_mask.jpg
12182,12183,0,2,0,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask3.jpg
12183,12184,0,2,0,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask5.jpg
12184,12185,0,2,0,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask2.jpg
12185,12186,0,2,2,17,/opt/ml/input/data/train/images/004080_female_Asian_60/normal.jpg
12186,12187,0,2,0,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask4.jpg
12187,12188,0,1,0,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask1.jpg
12188,12189,0,1,1,10,/opt/ml/input/data/train/images/000663_female_Asian_57/incorrect_mask.jpg
12189,12190,0,1,0,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask3.jpg
12190,12191,0,1,0,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask5.jpg
12191,12192,0,1,0,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask2.jpg
12192,12193,0,1,2,16,/opt/ml/input/data/train/images/000663_female_Asian_57/normal.jpg
12193,12194,0,1,0,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask4.jpg
12194,12195,1,1,0,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask1.jpg
12195,12196,1,1,1,7,/opt/ml/input/data/train/images/001477_male_Asian_57/incorrect_mask.jpg
12196,12197,1,1,0,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask3.jpg
12197,12198,1,1,0,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask5.jpg
12198,12199,1,1,0,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask2.jpg
12199,12200,1,1,2,13,/opt/ml/input/data/train/images/001477_male_Asian_57/normal.jpg
12200,12201,1,1,0,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask4.jpg
12201,12202,0,1,0,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask1.jpg
12202,12203,0,1,1,10,/opt/ml/input/data/train/images/001757_female_Asian_45/incorrect_mask.jpg
12203,12204,0,1,0,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask3.jpg
12204,12205,0,1,0,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask5.jpg
12205,12206,0,1,0,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask2.jpg
12206,12207,0,1,2,16,/opt/ml/input/data/train/images/001757_female_Asian_45/normal.jpg
12207,12208,0,1,0,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask4.jpg
12208,12209,0,0,0,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask1.jpg
12209,12210,0,0,1,9,/opt/ml/input/data/train/images/006494_female_Asian_18/incorrect_mask.jpg
12210,12211,0,0,0,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask3.jpg
12211,12212,0,0,0,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask5.jpg
12212,12213,0,0,0,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask2.jpg
12213,12214,0,0,2,15,/opt/ml/input/data/train/images/006494_female_Asian_18/normal.jpg
12214,12215,0,0,0,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask4.jpg
12215,12216,0,0,0,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask1.jpg
12216,12217,0,0,1,9,/opt/ml/input/data/train/images/004201_female_Asian_18/incorrect_mask.jpg
12217,12218,0,0,0,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask3.jpg
12218,12219,0,0,0,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask5.jpg
12219,12220,0,0,0,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask2.jpg
12220,12221,0,0,2,15,/opt/ml/input/data/train/images/004201_female_Asian_18/normal.jpg
12221,12222,0,0,0,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask4.jpg
12222,12223,0,1,0,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask1.jpg
12223,12224,0,1,1,10,/opt/ml/input/data/train/images/004247_female_Asian_50/incorrect_mask.jpg
12224,12225,0,1,0,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask3.jpg
12225,12226,0,1,0,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask5.jpg
12226,12227,0,1,0,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask2.jpg
12227,12228,0,1,2,16,/opt/ml/input/data/train/images/004247_female_Asian_50/normal.jpg
12228,12229,0,1,0,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask4.jpg
12229,12230,0,1,0,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask1.jpg
12230,12231,0,1,1,10,/opt/ml/input/data/train/images/004212_female_Asian_59/incorrect_mask.jpg
12231,12232,0,1,0,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask3.jpg
12232,12233,0,1,0,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask5.jpg
12233,12234,0,1,0,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask2.jpg
12234,12235,0,1,2,16,/opt/ml/input/data/train/images/004212_female_Asian_59/normal.jpg
12235,12236,0,1,0,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask4.jpg
12236,12237,1,1,0,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask1.jpg
12237,12238,1,1,1,7,/opt/ml/input/data/train/images/003695_male_Asian_49/incorrect_mask.jpg
12238,12239,1,1,0,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask3.jpg
12239,12240,1,1,0,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask5.jpg
12240,12241,1,1,0,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask2.jpg
12241,12242,1,1,2,13,/opt/ml/input/data/train/images/003695_male_Asian_49/normal.jpg
12242,12243,1,1,0,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask4.jpg
12243,12244,1,1,0,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask1.jpg
12244,12245,1,1,1,7,/opt/ml/input/data/train/images/005545_male_Asian_53/incorrect_mask.jpg
12245,12246,1,1,0,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask3.jpg
12246,12247,1,1,0,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask5.jpg
12247,12248,1,1,0,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask2.jpg
12248,12249,1,1,2,13,/opt/ml/input/data/train/images/005545_male_Asian_53/normal.jpg
12249,12250,1,1,0,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask4.jpg
12250,12251,0,0,1,9,/opt/ml/input/data/train/images/006178_female_Asian_19/incorrect_mask.png
12251,12252,0,0,0,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask1.png
12252,12253,0,0,0,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask2.png
12253,12254,0,0,0,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask4.png
12254,12255,0,0,0,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask5.png
12255,12256,0,0,0,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask3.png
12256,12257,0,0,2,15,/opt/ml/input/data/train/images/006178_female_Asian_19/normal.png
12257,12258,0,0,0,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask1.jpg
12258,12259,0,0,1,9,/opt/ml/input/data/train/images/005414_female_Asian_22/incorrect_mask.jpg
12259,12260,0,0,0,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask3.jpg
12260,12261,0,0,0,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask5.jpg
12261,12262,0,0,0,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask2.jpg
12262,12263,0,0,2,15,/opt/ml/input/data/train/images/005414_female_Asian_22/normal.jpg
12263,12264,0,0,0,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask4.jpg
12264,12265,1,0,1,6,/opt/ml/input/data/train/images/006248_male_Asian_20/incorrect_mask.png
12265,12266,1,0,0,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask1.png
12266,12267,1,0,0,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask2.png
12267,12268,1,0,0,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask4.png
12268,12269,1,0,0,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask5.png
12269,12270,1,0,0,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask3.png
12270,12271,1,0,2,12,/opt/ml/input/data/train/images/006248_male_Asian_20/normal.png
12271,12272,0,1,0,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask1.jpg
12272,12273,0,1,1,10,/opt/ml/input/data/train/images/000216_female_Asian_56/incorrect_mask.jpg
12273,12274,0,1,0,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask3.jpg
12274,12275,0,1,0,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask5.jpg
12275,12276,0,1,0,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask2.jpg
12276,12277,0,1,2,16,/opt/ml/input/data/train/images/000216_female_Asian_56/normal.jpg
12277,12278,0,1,0,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask4.jpg
12278,12279,0,1,0,4,/opt/ml/input/data/train/images/005292_female_Asian_40/mask1.jpg
12279,12280,0,1,1,10,/opt/ml/input/data/train/images/005292_female_Asian_40/incorrect_mask.jpg
12280,12281,0,1,0,4,/opt/ml/input/data/train/images/005292_female_Asian_40/mask3.jpg
12281,12282,0,1,0,4,/opt/ml/input/data/train/images/005292_female_Asian_40/mask5.jpg
12282,12283,0,1,0,4,/opt/ml/input/data/train/images/005292_female_Asian_40/mask2.jpg
12283,12284,0,1,2,16,/opt/ml/input/data/train/images/005292_female_Asian_40/normal.jpg
12284,12285,0,1,0,4,/opt/ml/input/data/train/images/005292_female_Asian_40/mask4.jpg
12285,12286,0,1,0,4,/opt/ml/input/data/train/images/000313_female_Asian_54/mask1.jpg
12286,12287,0,1,1,10,/opt/ml/input/data/train/images/000313_female_Asian_54/incorrect_mask.jpg
12287,12288,0,1,0,4,/opt/ml/input/data/train/images/000313_female_Asian_54/mask3.jpg
12288,12289,0,1,0,4,/opt/ml/input/data/train/images/000313_female_Asian_54/mask5.jpg
12289,12290,0,1,0,4,/opt/ml/input/data/train/images/000313_female_Asian_54/mask2.jpg
12290,12291,0,1,2,16,/opt/ml/input/data/train/images/000313_female_Asian_54/normal.jpg
12291,12292,0,1,0,4,/opt/ml/input/data/train/images/000313_female_Asian_54/mask4.jpg
12292,12293,0,1,0,4,/opt/ml/input/data/train/images/000545_female_Asian_58/mask1.jpg
12293,12294,0,1,1,10,/opt/ml/input/data/train/images/000545_female_Asian_58/incorrect_mask.jpg
12294,12295,0,1,0,4,/opt/ml/input/data/train/images/000545_female_Asian_58/mask3.jpg
12295,12296,0,1,0,4,/opt/ml/input/data/train/images/000545_female_Asian_58/mask5.jpg
12296,12297,0,1,0,4,/opt/ml/input/data/train/images/000545_female_Asian_58/mask2.jpg
12297,12298,0,1,2,16,/opt/ml/input/data/train/images/000545_female_Asian_58/normal.jpg
12298,12299,0,1,0,4,/opt/ml/input/data/train/images/000545_female_Asian_58/mask4.jpg
12299,12300,0,1,0,4,/opt/ml/input/data/train/images/001187_female_Asian_50/mask1.jpg
12300,12301,0,1,1,10,/opt/ml/input/data/train/images/001187_female_Asian_50/incorrect_mask.jpg
12301,12302,0,1,0,4,/opt/ml/input/data/train/images/001187_female_Asian_50/mask3.jpg
12302,12303,0,1,0,4,/opt/ml/input/data/train/images/001187_female_Asian_50/mask5.jpg
12303,12304,0,1,0,4,/opt/ml/input/data/train/images/001187_female_Asian_50/mask2.jpg
12304,12305,0,1,2,16,/opt/ml/input/data/train/images/001187_female_Asian_50/normal.jpg
12305,12306,0,1,0,4,/opt/ml/input/data/train/images/001187_female_Asian_50/mask4.jpg
12306,12307,0,0,0,3,/opt/ml/input/data/train/images/001039_female_Asian_25/mask1.jpg
12307,12308,0,0,1,9,/opt/ml/input/data/train/images/001039_female_Asian_25/incorrect_mask.jpg
12308,12309,0,0,0,3,/opt/ml/input/data/train/images/001039_female_Asian_25/mask3.jpg
12309,12310,0,0,0,3,/opt/ml/input/data/train/images/001039_female_Asian_25/mask5.jpg
12310,12311,0,0,0,3,/opt/ml/input/data/train/images/001039_female_Asian_25/mask2.jpg
12311,12312,0,0,2,15,/opt/ml/input/data/train/images/001039_female_Asian_25/normal.jpg
12312,12313,0,0,0,3,/opt/ml/input/data/train/images/001039_female_Asian_25/mask4.jpg
12313,12314,1,0,2,12,/opt/ml/input/data/train/images/006623_male_Asian_19/normal.jpeg
12314,12315,1,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask3.jpeg
12315,12316,1,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask2.jpeg
12316,12317,1,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask4.jpeg
12317,12318,1,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask5.jpeg
12318,12319,1,0,1,6,/opt/ml/input/data/train/images/006623_male_Asian_19/incorrect_mask.jpeg
12319,12320,1,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask1.jpeg
12320,12321,0,0,0,3,/opt/ml/input/data/train/images/003378_female_Asian_19/mask1.jpg
12321,12322,0,0,1,9,/opt/ml/input/data/train/images/003378_female_Asian_19/incorrect_mask.jpg
12322,12323,0,0,0,3,/opt/ml/input/data/train/images/003378_female_Asian_19/mask3.jpg
12323,12324,0,0,0,3,/opt/ml/input/data/train/images/003378_female_Asian_19/mask5.jpg
12324,12325,0,0,0,3,/opt/ml/input/data/train/images/003378_female_Asian_19/mask2.jpg
12325,12326,0,0,2,15,/opt/ml/input/data/train/images/003378_female_Asian_19/normal.jpg
12326,12327,0,0,0,3,/opt/ml/input/data/train/images/003378_female_Asian_19/mask4.jpg
12327,12328,0,0,0,3,/opt/ml/input/data/train/images/006401_female_Asian_18/mask1.jpg
12328,12329,0,0,1,9,/opt/ml/input/data/train/images/006401_female_Asian_18/incorrect_mask.jpg
12329,12330,0,0,0,3,/opt/ml/input/data/train/images/006401_female_Asian_18/mask3.jpg
12330,12331,0,0,0,3,/opt/ml/input/data/train/images/006401_female_Asian_18/mask5.jpg
12331,12332,0,0,0,3,/opt/ml/input/data/train/images/006401_female_Asian_18/mask2.jpg
12332,12333,0,0,2,15,/opt/ml/input/data/train/images/006401_female_Asian_18/normal.jpg
12333,12334,0,0,0,3,/opt/ml/input/data/train/images/006401_female_Asian_18/mask4.jpg
12334,12335,1,0,0,0,/opt/ml/input/data/train/images/005251_male_Asian_20/mask1.jpg
12335,12336,1,0,1,6,/opt/ml/input/data/train/images/005251_male_Asian_20/incorrect_mask.jpg
12336,12337,1,0,0,0,/opt/ml/input/data/train/images/005251_male_Asian_20/mask3.jpg
12337,12338,1,0,0,0,/opt/ml/input/data/train/images/005251_male_Asian_20/mask5.jpg
12338,12339,1,0,0,0,/opt/ml/input/data/train/images/005251_male_Asian_20/mask2.jpg
12339,12340,1,0,2,12,/opt/ml/input/data/train/images/005251_male_Asian_20/normal.jpg
12340,12341,1,0,0,0,/opt/ml/input/data/train/images/005251_male_Asian_20/mask4.jpg
12341,12342,0,0,2,15,/opt/ml/input/data/train/images/006531_female_Asian_20/normal.jpeg
12342,12343,0,0,0,3,/opt/ml/input/data/train/images/006531_female_Asian_20/mask3.jpeg
12343,12344,0,0,0,3,/opt/ml/input/data/train/images/006531_female_Asian_20/mask2.jpeg
12344,12345,0,0,0,3,/opt/ml/input/data/train/images/006531_female_Asian_20/mask4.jpeg
12345,12346,0,0,0,3,/opt/ml/input/data/train/images/006531_female_Asian_20/mask5.jpeg
12346,12347,0,0,1,9,/opt/ml/input/data/train/images/006531_female_Asian_20/incorrect_mask.jpeg
12347,12348,0,0,0,3,/opt/ml/input/data/train/images/006531_female_Asian_20/mask1.jpeg
12348,12349,0,1,0,4,/opt/ml/input/data/train/images/005483_female_Asian_45/mask1.jpg
12349,12350,0,1,1,10,/opt/ml/input/data/train/images/005483_female_Asian_45/incorrect_mask.jpg
12350,12351,0,1,0,4,/opt/ml/input/data/train/images/005483_female_Asian_45/mask3.jpg
12351,12352,0,1,0,4,/opt/ml/input/data/train/images/005483_female_Asian_45/mask5.jpg
12352,12353,0,1,0,4,/opt/ml/input/data/train/images/005483_female_Asian_45/mask2.jpg
12353,12354,0,1,2,16,/opt/ml/input/data/train/images/005483_female_Asian_45/normal.jpg
12354,12355,0,1,0,4,/opt/ml/input/data/train/images/005483_female_Asian_45/mask4.jpg
12355,12356,0,0,2,15,/opt/ml/input/data/train/images/006529_female_Asian_20/normal.jpeg
12356,12357,0,0,0,3,/opt/ml/input/data/train/images/006529_female_Asian_20/mask3.jpeg
12357,12358,0,0,0,3,/opt/ml/input/data/train/images/006529_female_Asian_20/mask2.jpeg
12358,12359,0,0,0,3,/opt/ml/input/data/train/images/006529_female_Asian_20/mask4.jpeg
12359,12360,0,0,0,3,/opt/ml/input/data/train/images/006529_female_Asian_20/mask5.jpeg
12360,12361,0,0,1,9,/opt/ml/input/data/train/images/006529_female_Asian_20/incorrect_mask.jpeg
12361,12362,0,0,0,3,/opt/ml/input/data/train/images/006529_female_Asian_20/mask1.jpeg
12362,12363,1,1,0,1,/opt/ml/input/data/train/images/000550_male_Asian_56/mask1.jpg
12363,12364,1,1,1,7,/opt/ml/input/data/train/images/000550_male_Asian_56/incorrect_mask.jpg
12364,12365,1,1,0,1,/opt/ml/input/data/train/images/000550_male_Asian_56/mask3.jpg
12365,12366,1,1,0,1,/opt/ml/input/data/train/images/000550_male_Asian_56/mask5.jpg
12366,12367,1,1,0,1,/opt/ml/input/data/train/images/000550_male_Asian_56/mask2.jpg
12367,12368,1,1,2,13,/opt/ml/input/data/train/images/000550_male_Asian_56/normal.jpg
12368,12369,1,1,0,1,/opt/ml/input/data/train/images/000550_male_Asian_56/mask4.jpg
12369,12370,1,0,0,0,/opt/ml/input/data/train/images/006934_male_Asian_19/mask1.jpg
12370,12371,1,0,1,6,/opt/ml/input/data/train/images/006934_male_Asian_19/incorrect_mask.jpg
12371,12372,1,0,0,0,/opt/ml/input/data/train/images/006934_male_Asian_19/mask3.jpg
12372,12373,1,0,0,0,/opt/ml/input/data/train/images/006934_male_Asian_19/mask5.jpg
12373,12374,1,0,0,0,/opt/ml/input/data/train/images/006934_male_Asian_19/mask2.jpg
12374,12375,1,0,2,12,/opt/ml/input/data/train/images/006934_male_Asian_19/normal.jpg
12375,12376,1,0,0,0,/opt/ml/input/data/train/images/006934_male_Asian_19/mask4.jpg
12376,12377,0,0,0,3,/opt/ml/input/data/train/images/003154_female_Asian_19/mask1.jpg
12377,12378,0,0,1,9,/opt/ml/input/data/train/images/003154_female_Asian_19/incorrect_mask.jpg
12378,12379,0,0,0,3,/opt/ml/input/data/train/images/003154_female_Asian_19/mask3.jpg
12379,12380,0,0,0,3,/opt/ml/input/data/train/images/003154_female_Asian_19/mask5.jpg
12380,12381,0,0,0,3,/opt/ml/input/data/train/images/003154_female_Asian_19/mask2.jpg
12381,12382,0,0,2,15,/opt/ml/input/data/train/images/003154_female_Asian_19/normal.jpg
12382,12383,0,0,0,3,/opt/ml/input/data/train/images/003154_female_Asian_19/mask4.jpg
12383,12384,1,0,0,0,/opt/ml/input/data/train/images/006513_male_Asian_19/mask1.jpg
12384,12385,1,0,1,6,/opt/ml/input/data/train/images/006513_male_Asian_19/incorrect_mask.jpg
