id,gender,age,mask,class,path
11980,female,57,mask,4,/opt/ml/input/data/train/images/000616_female_Asian_57/mask3.jpg
11981,female,57,mask,4,/opt/ml/input/data/train/images/000616_female_Asian_57/mask5.jpg
11982,female,57,mask,4,/opt/ml/input/data/train/images/000616_female_Asian_57/mask2.jpg
11983,female,57,normal,16,/opt/ml/input/data/train/images/000616_female_Asian_57/normal.jpg
11984,female,57,mask,4,/opt/ml/input/data/train/images/000616_female_Asian_57/mask4.jpg
11985,female,18,mask,3,/opt/ml/input/data/train/images/006420_female_Asian_18/mask1.jpg
11986,female,18,incorrect,9,/opt/ml/input/data/train/images/006420_female_Asian_18/incorrect_mask.jpg
11987,female,18,mask,3,/opt/ml/input/data/train/images/006420_female_Asian_18/mask3.jpg
11988,female,18,mask,3,/opt/ml/input/data/train/images/006420_female_Asian_18/mask5.jpg
11989,female,18,mask,3,/opt/ml/input/data/train/images/006420_female_Asian_18/mask2.jpg
11990,female,18,normal,15,/opt/ml/input/data/train/images/006420_female_Asian_18/normal.jpg
11991,female,18,mask,3,/opt/ml/input/data/train/images/006420_female_Asian_18/mask4.jpg
11992,male,19,mask,0,/opt/ml/input/data/train/images/006383_male_Asian_19/mask1.jpg
11993,male,19,incorrect,6,/opt/ml/input/data/train/images/006383_male_Asian_19/incorrect_mask.jpg
11994,male,19,mask,0,/opt/ml/input/data/train/images/006383_male_Asian_19/mask3.jpg
11995,male,19,mask,0,/opt/ml/input/data/train/images/006383_male_Asian_19/mask5.jpg
11996,male,19,mask,0,/opt/ml/input/data/train/images/006383_male_Asian_19/mask2.jpg
11997,male,19,normal,12,/opt/ml/input/data/train/images/006383_male_Asian_19/normal.jpg
11998,male,19,mask,0,/opt/ml/input/data/train/images/006383_male_Asian_19/mask4.jpg
11999,male,19,mask,0,/opt/ml/input/data/train/images/006718_male_Asian_19/mask1.jpg
12000,male,19,incorrect,6,/opt/ml/input/data/train/images/006718_male_Asian_19/incorrect_mask.jpg
12001,male,19,mask,0,/opt/ml/input/data/train/images/006718_male_Asian_19/mask3.jpg
12002,male,19,mask,0,/opt/ml/input/data/train/images/006718_male_Asian_19/mask5.jpg
12003,male,19,mask,0,/opt/ml/input/data/train/images/006718_male_Asian_19/mask2.jpg
12004,male,19,normal,12,/opt/ml/input/data/train/images/006718_male_Asian_19/normal.jpg
12005,male,19,mask,0,/opt/ml/input/data/train/images/006718_male_Asian_19/mask4.jpg
12006,female,19,mask,3,/opt/ml/input/data/train/images/003317_female_Asian_19/mask1.jpg
12007,female,19,incorrect,9,/opt/ml/input/data/train/images/003317_female_Asian_19/incorrect_mask.jpg
12008,female,19,mask,3,/opt/ml/input/data/train/images/003317_female_Asian_19/mask3.jpg
12009,female,19,mask,3,/opt/ml/input/data/train/images/003317_female_Asian_19/mask5.jpg
12010,female,19,mask,3,/opt/ml/input/data/train/images/003317_female_Asian_19/mask2.jpg
12011,female,19,normal,15,/opt/ml/input/data/train/images/003317_female_Asian_19/normal.jpg
12012,female,19,mask,3,/opt/ml/input/data/train/images/003317_female_Asian_19/mask4.jpg
12013,female,29,mask,3,/opt/ml/input/data/train/images/005020_female_Asian_29/mask1.jpg
12014,female,29,incorrect,9,/opt/ml/input/data/train/images/005020_female_Asian_29/incorrect_mask.jpg
12015,female,29,mask,3,/opt/ml/input/data/train/images/005020_female_Asian_29/mask3.jpg
12016,female,29,mask,3,/opt/ml/input/data/train/images/005020_female_Asian_29/mask5.jpg
12017,female,29,mask,3,/opt/ml/input/data/train/images/005020_female_Asian_29/mask2.jpg
12018,female,29,normal,15,/opt/ml/input/data/train/images/005020_female_Asian_29/normal.jpg
12019,female,29,mask,3,/opt/ml/input/data/train/images/005020_female_Asian_29/mask4.jpg
12020,female,24,mask,3,/opt/ml/input/data/train/images/001266_female_Asian_24/mask1.jpg
12021,female,24,incorrect,9,/opt/ml/input/data/train/images/001266_female_Asian_24/incorrect_mask.jpg
12022,female,24,mask,3,/opt/ml/input/data/train/images/001266_female_Asian_24/mask3.jpg
12023,female,24,mask,3,/opt/ml/input/data/train/images/001266_female_Asian_24/mask5.jpg
12024,female,24,mask,3,/opt/ml/input/data/train/images/001266_female_Asian_24/mask2.jpg
12025,female,24,normal,15,/opt/ml/input/data/train/images/001266_female_Asian_24/normal.jpg
12026,female,24,mask,3,/opt/ml/input/data/train/images/001266_female_Asian_24/mask4.jpg
12027,female,56,mask,4,/opt/ml/input/data/train/images/000519_female_Asian_56/mask1.jpg
12028,female,56,incorrect,10,/opt/ml/input/data/train/images/000519_female_Asian_56/incorrect_mask.jpg
12029,female,56,mask,4,/opt/ml/input/data/train/images/000519_female_Asian_56/mask3.jpg
12030,female,56,mask,4,/opt/ml/input/data/train/images/000519_female_Asian_56/mask5.jpg
12031,female,56,mask,4,/opt/ml/input/data/train/images/000519_female_Asian_56/mask2.jpg
12032,female,56,normal,16,/opt/ml/input/data/train/images/000519_female_Asian_56/normal.jpg
12033,female,56,mask,4,/opt/ml/input/data/train/images/000519_female_Asian_56/mask4.jpg
12034,female,58,mask,4,/opt/ml/input/data/train/images/000008_female_Asian_58/mask1.jpg
12035,female,58,incorrect,10,/opt/ml/input/data/train/images/000008_female_Asian_58/incorrect_mask.jpg
12036,female,58,mask,4,/opt/ml/input/data/train/images/000008_female_Asian_58/mask3.jpg
12037,female,58,mask,4,/opt/ml/input/data/train/images/000008_female_Asian_58/mask5.jpg
12038,female,58,mask,4,/opt/ml/input/data/train/images/000008_female_Asian_58/mask2.jpg
12039,female,58,normal,16,/opt/ml/input/data/train/images/000008_female_Asian_58/normal.jpg
12040,female,58,mask,4,/opt/ml/input/data/train/images/000008_female_Asian_58/mask4.jpg
12041,female,19,mask,3,/opt/ml/input/data/train/images/003096_female_Asian_19/mask1.jpg
12042,female,19,incorrect,9,/opt/ml/input/data/train/images/003096_female_Asian_19/incorrect_mask.jpg
12043,female,19,mask,3,/opt/ml/input/data/train/images/003096_female_Asian_19/mask3.jpg
12044,female,19,mask,3,/opt/ml/input/data/train/images/003096_female_Asian_19/mask5.jpg
12045,female,19,mask,3,/opt/ml/input/data/train/images/003096_female_Asian_19/mask2.jpg
12046,female,19,normal,15,/opt/ml/input/data/train/images/003096_female_Asian_19/normal.jpg
12047,female,19,mask,3,/opt/ml/input/data/train/images/003096_female_Asian_19/mask4.jpg
12048,male,35,mask,1,/opt/ml/input/data/train/images/001638_male_Asian_35/mask1.jpg
12049,male,35,incorrect,7,/opt/ml/input/data/train/images/001638_male_Asian_35/incorrect_mask.jpg
12050,male,35,mask,1,/opt/ml/input/data/train/images/001638_male_Asian_35/mask3.jpg
12051,male,35,mask,1,/opt/ml/input/data/train/images/001638_male_Asian_35/mask5.jpg
12052,male,35,mask,1,/opt/ml/input/data/train/images/001638_male_Asian_35/mask2.jpg
12053,male,35,normal,13,/opt/ml/input/data/train/images/001638_male_Asian_35/normal.jpg
12054,male,35,mask,1,/opt/ml/input/data/train/images/001638_male_Asian_35/mask4.jpg
12055,male,43,mask,1,/opt/ml/input/data/train/images/003938_male_Asian_43/mask1.jpg
12056,male,43,incorrect,7,/opt/ml/input/data/train/images/003938_male_Asian_43/incorrect_mask.jpg
12057,male,43,mask,1,/opt/ml/input/data/train/images/003938_male_Asian_43/mask3.jpg
12058,male,43,mask,1,/opt/ml/input/data/train/images/003938_male_Asian_43/mask5.jpg
12059,male,43,mask,1,/opt/ml/input/data/train/images/003938_male_Asian_43/mask2.jpg
12060,male,43,normal,13,/opt/ml/input/data/train/images/003938_male_Asian_43/normal.jpg
12061,male,43,mask,1,/opt/ml/input/data/train/images/003938_male_Asian_43/mask4.jpg
12062,female,52,mask,4,/opt/ml/input/data/train/images/003886_female_Asian_52/mask1.jpg
12063,female,52,incorrect,10,/opt/ml/input/data/train/images/003886_female_Asian_52/incorrect_mask.jpg
12064,female,52,mask,4,/opt/ml/input/data/train/images/003886_female_Asian_52/mask3.jpg
12065,female,52,mask,4,/opt/ml/input/data/train/images/003886_female_Asian_52/mask5.jpg
12066,female,52,mask,4,/opt/ml/input/data/train/images/003886_female_Asian_52/mask2.jpg
12067,female,52,normal,16,/opt/ml/input/data/train/images/003886_female_Asian_52/normal.jpg
12068,female,52,mask,4,/opt/ml/input/data/train/images/003886_female_Asian_52/mask4.jpg
12069,male,19,mask,0,/opt/ml/input/data/train/images/006099_male_Asian_19/mask1.jpg
12070,male,19,incorrect,6,/opt/ml/input/data/train/images/006099_male_Asian_19/incorrect_mask.jpg
12071,male,19,mask,0,/opt/ml/input/data/train/images/006099_male_Asian_19/mask3.jpg
12072,male,19,mask,0,/opt/ml/input/data/train/images/006099_male_Asian_19/mask5.jpg
12073,male,19,mask,0,/opt/ml/input/data/train/images/006099_male_Asian_19/mask2.jpg
12074,male,19,normal,12,/opt/ml/input/data/train/images/006099_male_Asian_19/normal.jpg
12075,male,19,mask,0,/opt/ml/input/data/train/images/006099_male_Asian_19/mask4.jpg
12076,female,19,mask,3,/opt/ml/input/data/train/images/003380_female_Asian_19/mask1.jpg
12077,female,19,incorrect,9,/opt/ml/input/data/train/images/003380_female_Asian_19/incorrect_mask.jpg
12078,female,19,mask,3,/opt/ml/input/data/train/images/003380_female_Asian_19/mask3.jpg
12079,female,19,mask,3,/opt/ml/input/data/train/images/003380_female_Asian_19/mask5.jpg
12080,female,19,mask,3,/opt/ml/input/data/train/images/003380_female_Asian_19/mask2.jpg
12081,female,19,normal,15,/opt/ml/input/data/train/images/003380_female_Asian_19/normal.jpg
12082,female,19,mask,3,/opt/ml/input/data/train/images/003380_female_Asian_19/mask4.jpg
12083,male,26,mask,0,/opt/ml/input/data/train/images/001726_male_Asian_26/mask1.jpg
12084,male,26,incorrect,6,/opt/ml/input/data/train/images/001726_male_Asian_26/incorrect_mask.jpg
12085,male,26,mask,0,/opt/ml/input/data/train/images/001726_male_Asian_26/mask3.jpg
12086,male,26,mask,0,/opt/ml/input/data/train/images/001726_male_Asian_26/mask5.jpg
12087,male,26,mask,0,/opt/ml/input/data/train/images/001726_male_Asian_26/mask2.jpg
12088,male,26,normal,12,/opt/ml/input/data/train/images/001726_male_Asian_26/normal.jpg
12089,male,26,mask,0,/opt/ml/input/data/train/images/001726_male_Asian_26/mask4.jpg
12090,male,21,mask,0,/opt/ml/input/data/train/images/001971_male_Asian_21/mask1.jpg
12091,male,21,incorrect,6,/opt/ml/input/data/train/images/001971_male_Asian_21/incorrect_mask.jpg
12092,male,21,mask,0,/opt/ml/input/data/train/images/001971_male_Asian_21/mask3.jpg
12093,male,21,mask,0,/opt/ml/input/data/train/images/001971_male_Asian_21/mask5.jpg
12094,male,21,mask,0,/opt/ml/input/data/train/images/001971_male_Asian_21/mask2.jpg
12095,male,21,normal,12,/opt/ml/input/data/train/images/001971_male_Asian_21/normal.jpg
12096,male,21,mask,0,/opt/ml/input/data/train/images/001971_male_Asian_21/mask4.jpg
12097,male,19,mask,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask1.jpg
12098,male,19,incorrect,6,/opt/ml/input/data/train/images/001045_male_Asian_19/incorrect_mask.jpg
12099,male,19,mask,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask3.jpg
12100,male,19,mask,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask5.jpg
12101,male,19,mask,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask2.jpg
12102,male,19,normal,12,/opt/ml/input/data/train/images/001045_male_Asian_19/normal.jpg
12103,male,19,mask,0,/opt/ml/input/data/train/images/001045_male_Asian_19/mask4.jpg
12104,female,20,mask,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask1.jpg
12105,female,20,incorrect,9,/opt/ml/input/data/train/images/003319_female_Asian_20/incorrect_mask.jpg
12106,female,20,mask,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask3.jpg
12107,female,20,mask,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask5.jpg
12108,female,20,mask,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask2.jpg
12109,female,20,normal,15,/opt/ml/input/data/train/images/003319_female_Asian_20/normal.jpg
12110,female,20,mask,3,/opt/ml/input/data/train/images/003319_female_Asian_20/mask4.jpg
12111,male,19,mask,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask1.jpg
12112,male,19,incorrect,6,/opt/ml/input/data/train/images/004203_male_Asian_19/incorrect_mask.jpg
12113,male,19,mask,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask3.jpg
12114,male,19,mask,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask5.jpg
12115,male,19,mask,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask2.jpg
12116,male,19,normal,12,/opt/ml/input/data/train/images/004203_male_Asian_19/normal.jpg
12117,male,19,mask,0,/opt/ml/input/data/train/images/004203_male_Asian_19/mask4.jpg
12118,male,21,mask,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask1.jpg
12119,male,21,incorrect,6,/opt/ml/input/data/train/images/001388_male_Asian_21/incorrect_mask.jpg
12120,male,21,mask,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask3.jpg
12121,male,21,mask,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask5.jpg
12122,male,21,mask,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask2.jpg
12123,male,21,normal,12,/opt/ml/input/data/train/images/001388_male_Asian_21/normal.jpg
12124,male,21,mask,0,/opt/ml/input/data/train/images/001388_male_Asian_21/mask4.jpg
12125,female,25,mask,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask1.jpg
12126,female,25,incorrect,9,/opt/ml/input/data/train/images/001337_female_Asian_25/incorrect_mask.jpg
12127,female,25,mask,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask3.jpg
12128,female,25,mask,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask5.jpg
12129,female,25,mask,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask2.jpg
12130,female,25,normal,15,/opt/ml/input/data/train/images/001337_female_Asian_25/normal.jpg
12131,female,25,mask,3,/opt/ml/input/data/train/images/001337_female_Asian_25/mask4.jpg
12132,female,48,mask,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask1.jpg
12133,female,48,incorrect,10,/opt/ml/input/data/train/images/005450_female_Asian_48/incorrect_mask.jpg
12134,female,48,mask,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask3.jpg
12135,female,48,mask,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask5.jpg
12136,female,48,mask,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask2.jpg
12137,female,48,normal,16,/opt/ml/input/data/train/images/005450_female_Asian_48/normal.jpg
12138,female,48,mask,4,/opt/ml/input/data/train/images/005450_female_Asian_48/mask4.jpg
12139,female,19,mask,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask1.jpg
12140,female,19,incorrect,9,/opt/ml/input/data/train/images/006568_female_Asian_19/incorrect_mask.jpg
12141,female,19,mask,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask3.jpg
12142,female,19,mask,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask5.jpg
12143,female,19,mask,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask2.jpg
12144,female,19,normal,15,/opt/ml/input/data/train/images/006568_female_Asian_19/normal.jpg
12145,female,19,mask,3,/opt/ml/input/data/train/images/006568_female_Asian_19/mask4.jpg
12146,male,19,normal,12,/opt/ml/input/data/train/images/006608_male_Asian_19/normal.jpeg
12147,male,19,mask,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask3.jpeg
12148,male,19,mask,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask2.jpeg
12149,male,19,mask,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask4.jpeg
12150,male,19,mask,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask5.jpeg
12151,male,19,incorrect,6,/opt/ml/input/data/train/images/006608_male_Asian_19/incorrect_mask.jpeg
12152,male,19,mask,0,/opt/ml/input/data/train/images/006608_male_Asian_19/mask1.jpeg
12153,male,20,normal,12,/opt/ml/input/data/train/images/006655_male_Asian_20/normal.jpeg
12154,male,20,mask,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask3.jpeg
12155,male,20,mask,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask2.jpeg
12156,male,20,mask,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask4.jpeg
12157,male,20,mask,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask5.jpeg
12158,male,20,incorrect,6,/opt/ml/input/data/train/images/006655_male_Asian_20/incorrect_mask.jpeg
12159,male,20,mask,0,/opt/ml/input/data/train/images/006655_male_Asian_20/mask1.jpeg
12160,female,51,mask,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask1.jpg
12161,female,51,incorrect,10,/opt/ml/input/data/train/images/000717_female_Asian_51/incorrect_mask.jpg
12162,female,51,mask,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask3.jpg
12163,female,51,mask,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask5.jpg
12164,female,51,mask,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask2.jpg
12165,female,51,normal,16,/opt/ml/input/data/train/images/000717_female_Asian_51/normal.jpg
12166,female,51,mask,4,/opt/ml/input/data/train/images/000717_female_Asian_51/mask4.jpg
12167,female,34,mask,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask1.jpg
12168,female,34,incorrect,10,/opt/ml/input/data/train/images/001630-1_female_Asian_34/incorrect_mask.jpg
12169,female,34,mask,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask3.jpg
12170,female,34,mask,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask5.jpg
12171,female,34,mask,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask2.jpg
12172,female,34,normal,16,/opt/ml/input/data/train/images/001630-1_female_Asian_34/normal.jpg
12173,female,34,mask,4,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask4.jpg
12174,female,19,normal,15,/opt/ml/input/data/train/images/006523_female_Asian_19/normal.jpeg
12175,female,19,mask,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask3.jpeg
12176,female,19,mask,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask2.jpeg
12177,female,19,mask,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask4.jpeg
12178,female,19,mask,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask5.jpeg
12179,female,19,incorrect,9,/opt/ml/input/data/train/images/006523_female_Asian_19/incorrect_mask.jpeg
12180,female,19,mask,3,/opt/ml/input/data/train/images/006523_female_Asian_19/mask1.jpeg
12181,female,60,mask,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask1.jpg
12182,female,60,incorrect,11,/opt/ml/input/data/train/images/004080_female_Asian_60/incorrect_mask.jpg
12183,female,60,mask,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask3.jpg
12184,female,60,mask,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask5.jpg
12185,female,60,mask,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask2.jpg
12186,female,60,normal,17,/opt/ml/input/data/train/images/004080_female_Asian_60/normal.jpg
12187,female,60,mask,5,/opt/ml/input/data/train/images/004080_female_Asian_60/mask4.jpg
12188,female,57,mask,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask1.jpg
12189,female,57,incorrect,10,/opt/ml/input/data/train/images/000663_female_Asian_57/incorrect_mask.jpg
12190,female,57,mask,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask3.jpg
12191,female,57,mask,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask5.jpg
12192,female,57,mask,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask2.jpg
12193,female,57,normal,16,/opt/ml/input/data/train/images/000663_female_Asian_57/normal.jpg
12194,female,57,mask,4,/opt/ml/input/data/train/images/000663_female_Asian_57/mask4.jpg
12195,male,57,mask,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask1.jpg
12196,male,57,incorrect,7,/opt/ml/input/data/train/images/001477_male_Asian_57/incorrect_mask.jpg
12197,male,57,mask,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask3.jpg
12198,male,57,mask,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask5.jpg
12199,male,57,mask,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask2.jpg
12200,male,57,normal,13,/opt/ml/input/data/train/images/001477_male_Asian_57/normal.jpg
12201,male,57,mask,1,/opt/ml/input/data/train/images/001477_male_Asian_57/mask4.jpg
12202,female,45,mask,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask1.jpg
12203,female,45,incorrect,10,/opt/ml/input/data/train/images/001757_female_Asian_45/incorrect_mask.jpg
12204,female,45,mask,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask3.jpg
12205,female,45,mask,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask5.jpg
12206,female,45,mask,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask2.jpg
12207,female,45,normal,16,/opt/ml/input/data/train/images/001757_female_Asian_45/normal.jpg
12208,female,45,mask,4,/opt/ml/input/data/train/images/001757_female_Asian_45/mask4.jpg
12209,female,18,mask,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask1.jpg
12210,female,18,incorrect,9,/opt/ml/input/data/train/images/006494_female_Asian_18/incorrect_mask.jpg
12211,female,18,mask,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask3.jpg
12212,female,18,mask,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask5.jpg
12213,female,18,mask,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask2.jpg
12214,female,18,normal,15,/opt/ml/input/data/train/images/006494_female_Asian_18/normal.jpg
12215,female,18,mask,3,/opt/ml/input/data/train/images/006494_female_Asian_18/mask4.jpg
12216,female,18,mask,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask1.jpg
12217,female,18,incorrect,9,/opt/ml/input/data/train/images/004201_female_Asian_18/incorrect_mask.jpg
12218,female,18,mask,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask3.jpg
12219,female,18,mask,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask5.jpg
12220,female,18,mask,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask2.jpg
12221,female,18,normal,15,/opt/ml/input/data/train/images/004201_female_Asian_18/normal.jpg
12222,female,18,mask,3,/opt/ml/input/data/train/images/004201_female_Asian_18/mask4.jpg
12223,female,50,mask,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask1.jpg
12224,female,50,incorrect,10,/opt/ml/input/data/train/images/004247_female_Asian_50/incorrect_mask.jpg
12225,female,50,mask,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask3.jpg
12226,female,50,mask,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask5.jpg
12227,female,50,mask,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask2.jpg
12228,female,50,normal,16,/opt/ml/input/data/train/images/004247_female_Asian_50/normal.jpg
12229,female,50,mask,4,/opt/ml/input/data/train/images/004247_female_Asian_50/mask4.jpg
12230,female,59,mask,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask1.jpg
12231,female,59,incorrect,10,/opt/ml/input/data/train/images/004212_female_Asian_59/incorrect_mask.jpg
12232,female,59,mask,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask3.jpg
12233,female,59,mask,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask5.jpg
12234,female,59,mask,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask2.jpg
12235,female,59,normal,16,/opt/ml/input/data/train/images/004212_female_Asian_59/normal.jpg
12236,female,59,mask,4,/opt/ml/input/data/train/images/004212_female_Asian_59/mask4.jpg
12237,male,49,mask,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask1.jpg
12238,male,49,incorrect,7,/opt/ml/input/data/train/images/003695_male_Asian_49/incorrect_mask.jpg
12239,male,49,mask,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask3.jpg
12240,male,49,mask,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask5.jpg
12241,male,49,mask,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask2.jpg
12242,male,49,normal,13,/opt/ml/input/data/train/images/003695_male_Asian_49/normal.jpg
12243,male,49,mask,1,/opt/ml/input/data/train/images/003695_male_Asian_49/mask4.jpg
12244,male,53,mask,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask1.jpg
12245,male,53,incorrect,7,/opt/ml/input/data/train/images/005545_male_Asian_53/incorrect_mask.jpg
12246,male,53,mask,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask3.jpg
12247,male,53,mask,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask5.jpg
12248,male,53,mask,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask2.jpg
12249,male,53,normal,13,/opt/ml/input/data/train/images/005545_male_Asian_53/normal.jpg
12250,male,53,mask,1,/opt/ml/input/data/train/images/005545_male_Asian_53/mask4.jpg
12251,female,19,incorrect,9,/opt/ml/input/data/train/images/006178_female_Asian_19/incorrect_mask.png
12252,female,19,mask,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask1.png
12253,female,19,mask,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask2.png
12254,female,19,mask,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask4.png
12255,female,19,mask,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask5.png
12256,female,19,mask,3,/opt/ml/input/data/train/images/006178_female_Asian_19/mask3.png
12257,female,19,normal,15,/opt/ml/input/data/train/images/006178_female_Asian_19/normal.png
12258,female,22,mask,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask1.jpg
12259,female,22,incorrect,9,/opt/ml/input/data/train/images/005414_female_Asian_22/incorrect_mask.jpg
12260,female,22,mask,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask3.jpg
12261,female,22,mask,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask5.jpg
12262,female,22,mask,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask2.jpg
12263,female,22,normal,15,/opt/ml/input/data/train/images/005414_female_Asian_22/normal.jpg
12264,female,22,mask,3,/opt/ml/input/data/train/images/005414_female_Asian_22/mask4.jpg
12265,male,20,incorrect,6,/opt/ml/input/data/train/images/006248_male_Asian_20/incorrect_mask.png
12266,male,20,mask,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask1.png
12267,male,20,mask,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask2.png
12268,male,20,mask,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask4.png
12269,male,20,mask,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask5.png
12270,male,20,mask,0,/opt/ml/input/data/train/images/006248_male_Asian_20/mask3.png
12271,male,20,normal,12,/opt/ml/input/data/train/images/006248_male_Asian_20/normal.png
12272,female,56,mask,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask1.jpg
12273,female,56,incorrect,10,/opt/ml/input/data/train/images/000216_female_Asian_56/incorrect_mask.jpg
12274,female,56,mask,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask3.jpg
12275,female,56,mask,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask5.jpg
12276,female,56,mask,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask2.jpg
12277,female,56,normal,16,/opt/ml/input/data/train/images/000216_female_Asian_56/normal.jpg
12278,female,56,mask,4,/opt/ml/input/data/train/images/000216_female_Asian_56/mask4.jpg
